claim_id,kind,source_document,source_passage_sha256,claim,artifact,artifact_sha256,selector,rendering,context,evidence_status,supporting_artifacts,test,revision_test,correction_test,current_test,prior_claim_id,display_value,presentation_role
package_number_1816,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,20,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""primary_look_sessions""]",literal,Historical external document; original numeric binding kept.,registered_primary_reading,"{""docs/rp4/prospective_confirmation_v1_amendment_3.md"": ""4981a6ff9c40f498b192628df9c20db7a5e4877468c1ca0587fd472dc31401d6""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1772,20,historical_external
package_number_1817,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,"+0,00322",artifacts/rp2_block12_prospective/design.json,3f8cd58596fea85428c01f57ced4e6beed072d53701509cf3eb168b3b549bd97,"[""measured_dispersion"", ""D"", ""lightgbm"", ""delta_b2_given_b1_observed_mean""]",+.5f|es,Historical external document; original numeric binding kept.,saved_aggregate_field,"{""docs/rp2/block12_prospective_protocol_v1.md"": ""38ecf9d361fed798a7abe29a854d26a1b65fdf388c6c5f303c09ba1db389adc5""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1773,+0.00322,historical_external
package_number_1818,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,"0,02043",artifacts/rp2_block12_prospective/design.json,3f8cd58596fea85428c01f57ced4e6beed072d53701509cf3eb168b3b549bd97,"[""measured_dispersion"", ""D"", ""lightgbm"", ""delta_b2_given_b1_session_sigma""]",.5f|es,Historical external document; original numeric binding kept.,saved_aggregate_field,"{""docs/rp2/block12_prospective_protocol_v1.md"": ""38ecf9d361fed798a7abe29a854d26a1b65fdf388c6c5f303c09ba1db389adc5""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1774,0.02043,historical_external
package_number_1819,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,60,artifacts/rp2_block12_prospective/design.json,3f8cd58596fea85428c01f57ced4e6beed072d53701509cf3eb168b3b549bd97,"[""session_counts"", 0]",literal,Historical external document; original numeric binding kept.,registered_design_metadata,"{""docs/rp2/block12_prospective_protocol_v1.md"": ""38ecf9d361fed798a7abe29a854d26a1b65fdf388c6c5f303c09ba1db389adc5""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1775,60,historical_external
package_number_1820,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,"0,00962",artifacts/rp2_block12_prospective/design.json,3f8cd58596fea85428c01f57ced4e6beed072d53701509cf3eb168b3b549bd97,"[""minimum_detectable_effects"", ""D"", ""lightgbm"", ""delta_b2_given_b1_mde_n60""]",.5f|es,Historical external document; original numeric binding kept.,saved_power_calculation_not_recomputed,"{""docs/rp2/block12_prospective_protocol_v1.md"": ""38ecf9d361fed798a7abe29a854d26a1b65fdf388c6c5f303c09ba1db389adc5""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1776,0.00962,historical_external
package_number_1821,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,"537,3386",artifacts/rp2_block12_prospective/design.json,3f8cd58596fea85428c01f57ced4e6beed072d53701509cf3eb168b3b549bd97,"[""minimum_detectable_effects"", ""D"", ""lightgbm"", ""delta_b2_given_b1_sessions_for_observed_effect""]",.4f|es,Historical external document; original numeric binding kept.,saved_power_calculation_not_recomputed,"{""docs/rp2/block12_prospective_protocol_v1.md"": ""38ecf9d361fed798a7abe29a854d26a1b65fdf388c6c5f303c09ba1db389adc5""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1777,537.3386,historical_external
package_number_1822,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,"0,0025",artifacts/rp2_block12_prospective/design.json,3f8cd58596fea85428c01f57ced4e6beed072d53701509cf3eb168b3b549bd97,"[""alpha_one_sided""]",.4f|es,Historical external document; original numeric binding kept.,registered_design_field,"{""docs/rp2/block12_prospective_protocol_v1.md"": ""38ecf9d361fed798a7abe29a854d26a1b65fdf388c6c5f303c09ba1db389adc5""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1778,0.0025,historical_external
package_number_1823,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,"0,80",artifacts/rp2_block12_prospective/design.json,3f8cd58596fea85428c01f57ced4e6beed072d53701509cf3eb168b3b549bd97,"[""power""]",.2f|es,Historical external document; original numeric binding kept.,registered_design_field,"{""docs/rp2/block12_prospective_protocol_v1.md"": ""38ecf9d361fed798a7abe29a854d26a1b65fdf388c6c5f303c09ba1db389adc5""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1779,0.80,historical_external
package_number_1824,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,537,docs/rp2/block12_prospective_protocol_v1.md,38ecf9d361fed798a7abe29a854d26a1b65fdf388c6c5f303c09ba1db389adc5,[],text_number:7,Historical external document; original numeric binding kept.,reported_or_registered_text,"{""artifacts/rp2_block12_prospective/design.json"": ""3f8cd58596fea85428c01f57ced4e6beed072d53701509cf3eb168b3b549bd97""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1780,537,historical_external
package_number_1825,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,60,docs/rp2/block12_prospective_protocol_v1.md,38ecf9d361fed798a7abe29a854d26a1b65fdf388c6c5f303c09ba1db389adc5,[],text_number:50,Historical external document; original numeric binding kept.,reported_or_registered_text,"{""artifacts/rp2_block12_prospective/design.json"": ""3f8cd58596fea85428c01f57ced4e6beed072d53701509cf3eb168b3b549bd97""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1781,60,historical_external
package_number_1826,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,120,docs/rp2/block12_prospective_protocol_v1.md,38ecf9d361fed798a7abe29a854d26a1b65fdf388c6c5f303c09ba1db389adc5,[],text_number:51,Historical external document; original numeric binding kept.,reported_or_registered_text,"{""artifacts/rp2_block12_prospective/design.json"": ""3f8cd58596fea85428c01f57ced4e6beed072d53701509cf3eb168b3b549bd97""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1782,120,historical_external
package_number_1827,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,3,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""schema""]",text_number:0,Historical external document; original numeric binding kept.,documentary_revision_custody,"{""docs/rp4/prospective_confirmation_v1_amendment_3.md"": ""4981a6ff9c40f498b192628df9c20db7a5e4877468c1ca0587fd472dc31401d6""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1783,3,historical_external
package_number_1828,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,20,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""primary_look_sessions""]",literal,Historical external document; original numeric binding kept.,registered_primary_reading,"{""docs/rp4/prospective_confirmation_v1_amendment_3.md"": ""4981a6ff9c40f498b192628df9c20db7a5e4877468c1ca0587fd472dc31401d6""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1784,20,historical_external
package_number_1829,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,335,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""additional_reading"", ""sessions""]",literal,Historical external document; original numeric binding kept.,registered_design_field,"{""docs/rp4/prospective_confirmation_v1_amendment_3.md"": ""4981a6ff9c40f498b192628df9c20db7a5e4877468c1ca0587fd472dc31401d6""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1785,335,historical_external
package_number_1830,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,"14,99",docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""normal_approximation"", ""rows"", 6, ""power_percent""]",.2f|es,Historical external document; original numeric binding kept.,planning_approximation_not_validated_power,"{""docs/rp4/prospective_confirmation_v1_amendment_3.md"": ""4981a6ff9c40f498b192628df9c20db7a5e4877468c1ca0587fd472dc31401d6""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1786,14.99,historical_external
package_number_1831,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,20,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""normal_approximation"", ""rows"", 6, ""n""]",literal,Historical external document; original numeric binding kept.,planning_approximation_not_validated_power,"{""docs/rp4/prospective_confirmation_v1_amendment_3.md"": ""4981a6ff9c40f498b192628df9c20db7a5e4877468c1ca0587fd472dc31401d6""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1787,20,historical_external
package_number_1832,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,"80,05",docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""normal_approximation"", ""rows"", 11, ""power_percent""]",.2f|es,Historical external document; original numeric binding kept.,planning_approximation_not_validated_power,"{""docs/rp4/prospective_confirmation_v1_amendment_3.md"": ""4981a6ff9c40f498b192628df9c20db7a5e4877468c1ca0587fd472dc31401d6""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1788,80.05,historical_external
package_number_1833,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,335,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""normal_approximation"", ""rows"", 11, ""n""]",literal,Historical external document; original numeric binding kept.,planning_approximation_not_validated_power,"{""docs/rp4/prospective_confirmation_v1_amendment_3.md"": ""4981a6ff9c40f498b192628df9c20db7a5e4877468c1ca0587fd472dc31401d6""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1789,335,historical_external
package_number_1834,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,335,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""normal_approximation"", ""rows"", 5, ""n""]",literal,Historical external document; original numeric binding kept.,planning_approximation_not_validated_power,"{""docs/rp4/prospective_confirmation_v1_amendment_3.md"": ""4981a6ff9c40f498b192628df9c20db7a5e4877468c1ca0587fd472dc31401d6""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1790,335,historical_external
package_number_1835,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,"54,98",docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""normal_approximation"", ""rows"", 5, ""power_percent""]",.2f|es,Historical external document; original numeric binding kept.,planning_approximation_not_validated_power,"{""docs/rp4/prospective_confirmation_v1_amendment_3.md"": ""4981a6ff9c40f498b192628df9c20db7a5e4877468c1ca0587fd472dc31401d6""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1791,54.98,historical_external
package_number_1836,package_number,docs/rp4/prospective_confirmation_v1_amendment_3_context_1.md,,80,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""sequence_power"", ""at_335_conclusion""]",text_number:2,Historical external document; original numeric binding kept.,scope_or_limitation,"{""docs/rp4/prospective_confirmation_v1_amendment_3.md"": ""4981a6ff9c40f498b192628df9c20db7a5e4877468c1ca0587fd472dc31401d6""}",tests/contract/test_rp4_program_convergence.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1792,80,historical_external
package_number_1837,package_number,docs/rp4/results_v3_revision3.md,,0,artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""jump_label"", ""quote""]",text_number:0,Historical external document; original numeric binding kept.,DOCUMENTARY_NUMERIC_BINDING,"{""artifacts/rp4_v3_code/models.py"": ""006ffcb3663d0c9d4f17b2302fb30cfb784631781d3559b2ba8a0b2436abbc8e""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1793,0,historical_external
package_number_1838,package_number,docs/rp4/results_v3_revision3.md,,419,artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_N_sessions"", ""value""]",literal,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1794,419,historical_external
package_number_1839,package_number,docs/rp4/results_v3_revision3.md,,160.832,artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_N_origins"", ""value""]",",.0f|es",Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1795,"160,832",historical_external
package_number_1840,package_number,docs/rp4/results_v3_revision3.md,,25,artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_N_sessions"", ""value""]",literal,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1796,25,historical_external
package_number_1841,package_number,docs/rp4/results_v3_revision3.md,,9.750,artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_N_origins"", ""value""]",",.0f|es",Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1797,"9,750",historical_external
package_number_1842,package_number,docs/rp4/results_v3_revision3.md,,95,artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_log_ridge_harq_B1_over_B0"", ""value"", ""interval""]",text_number:0,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1798,95,historical_external
package_number_1843,package_number,docs/rp4/results_v3_revision3.md,,"0,52176107",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_log_ridge_harq_B0"", ""value"", ""estimate""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1799,0.52176107,historical_external
package_number_1844,package_number,docs/rp4/results_v3_revision3.md,,"0,51485246",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_log_ridge_harq_B0"", ""value"", ""ci_low""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1800,0.51485246,historical_external
package_number_1845,package_number,docs/rp4/results_v3_revision3.md,,"0,52832978",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_log_ridge_harq_B0"", ""value"", ""ci_high""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1801,0.52832978,historical_external
package_number_1846,package_number,docs/rp4/results_v3_revision3.md,,"0,52040811",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_log_ridge_harq_B1"", ""value"", ""estimate""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1802,0.52040811,historical_external
package_number_1847,package_number,docs/rp4/results_v3_revision3.md,,"0,51364844",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_log_ridge_harq_B1"", ""value"", ""ci_low""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1803,0.51364844,historical_external
package_number_1848,package_number,docs/rp4/results_v3_revision3.md,,"0,52686781",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_log_ridge_harq_B1"", ""value"", ""ci_high""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1804,0.52686781,historical_external
package_number_1849,package_number,docs/rp4/results_v3_revision3.md,,"0,51921636",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_log_ridge_harq_B2"", ""value"", ""estimate""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1805,0.51921636,historical_external
package_number_1850,package_number,docs/rp4/results_v3_revision3.md,,"0,51284587",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_log_ridge_harq_B2"", ""value"", ""ci_low""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1806,0.51284587,historical_external
package_number_1851,package_number,docs/rp4/results_v3_revision3.md,,"0,52542900",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_log_ridge_harq_B2"", ""value"", ""ci_high""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1807,0.52542900,historical_external
package_number_1852,package_number,docs/rp4/results_v3_revision3.md,,"0,51706132",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_lightgbm_qlike_B0"", ""value"", ""estimate""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1808,0.51706132,historical_external
package_number_1853,package_number,docs/rp4/results_v3_revision3.md,,"0,51101359",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_lightgbm_qlike_B0"", ""value"", ""ci_low""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1809,0.51101359,historical_external
package_number_1854,package_number,docs/rp4/results_v3_revision3.md,,"0,52277029",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_lightgbm_qlike_B0"", ""value"", ""ci_high""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1810,0.52277029,historical_external
package_number_1855,package_number,docs/rp4/results_v3_revision3.md,,"0,51567879",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_lightgbm_qlike_B1"", ""value"", ""estimate""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1811,0.51567879,historical_external
package_number_1856,package_number,docs/rp4/results_v3_revision3.md,,"0,50961469",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_lightgbm_qlike_B1"", ""value"", ""ci_low""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1812,0.50961469,historical_external
package_number_1857,package_number,docs/rp4/results_v3_revision3.md,,"0,52142034",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_lightgbm_qlike_B1"", ""value"", ""ci_high""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1813,0.52142034,historical_external
package_number_1858,package_number,docs/rp4/results_v3_revision3.md,,"0,51614095",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_lightgbm_qlike_B2"", ""value"", ""estimate""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1814,0.51614095,historical_external
